activity_id;title;standard_id;gender_id;difficulty_level_id;activity_game_type_id;priority_id;act_category_id;parent_desc;child_desc;purpose_outcome;act_frequency_id;points;is_foundational;min_time_minutes;max_time_minutes;is_safety_risk;is_festival;festival_id;is_discrematory;is_external_dependency;is_parent_supervision;is_parent_involment;parent_involment_level_id;is_screen_time;screen_time_category_id;is_negative_effects;is_free;is_archived;created_by;updated_by;created_date;updated_date;revision
390;Art and Craft Club 2;9;1;2;2;3;3;Start an art and craft club.;Create various artworks using different techniques and materials.;Fosters creativity, imagination, and fine motor skills.;4;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 09:00:00;;0
391;Drama Club 2;9;1;2;2;2;3;Start a drama club.;Practice acting and stage performances.;Enhances communication skills, creativity, and self-expression.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 10:00:00;;0
392;Nature Club 2;9;1;2;2;3;3;Start a nature club.;Explore and learn about the natural world through outdoor activities.;Promotes environmental awareness, curiosity, and appreciation for nature.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 11:00:00;;0
393;Coding Club 2;9;1;2;1;3;3;Start a coding club.;Learn and practice coding skills through projects and challenges.;Enhances problem-solving abilities, logical thinking, and creativity.;3;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 12:00:00;;0
394;Cooking Club 2;9;1;2;2;2;3;Start a cooking club.;Learn and practice cooking skills through recipes and experiments.;Enhances culinary skills, teamwork, and creativity in the kitchen.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 13:00:00;;0
395;Debate Club 2;9;1;2;3;3;3;Start a debate club.;Discuss and debate various topics.;Develops critical thinking, public speaking, and research skills.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 14:00:00;;0
396;Science Fair 2;9;1;2;1;3;3;Organize a science fair.;Prepare and present science projects.;Encourages scientific inquiry, experimentation, and presentation skills.;3;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 15:00:00;;0
397;Creative Writing Club 2;9;1;2;3;3;3;Start a creative writing club.;Write and share creative stories and poems.;Fosters imagination, literacy, and self-expression through writing.;4;75;t;60;120;f;t;6;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 16:00:00;;0
398;Astronomy Club 2;9;3;2;1;3;3;Start an astronomy club.;Explore the universe through telescopes and stargazing.;Promotes scientific curiosity, astronomy knowledge, and appreciation for the cosmos.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 19:00:00;;0
399;Chess Club 2;9;3;2;1;3;3;Start a chess club.;Learn and play chess.;Enhances strategic thinking, problem-solving, and concentration.;4;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 20:00:00;;0
400;Music Club 2;9;3;2;2;3;3;Start a music club.;Learn and play musical instruments.;Develops musical skills, creativity, and teamwork.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 21:00:00;;0
402;Dance Club 2;9;3;2;2;3;3;Start a dance club.;Learn and practice dance routines.;Promotes physical fitness, coordination, and creativity.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 23:00:00;;0
403;Soccer Club 2;9;3;2;2;3;3;Start a soccer club.;Practice soccer skills and play matches.;Enhances physical fitness, teamwork, and sportsmanship.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 23:00:00;;0
404;Yoga Club 2;9;3;2;3;3;3;Start a yoga club.;Practice yoga poses and breathing exercises.;Promotes physical and mental well-being, relaxation, and stress relief.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 01:00:00;;0
405;Swimming Club 2;9;3;2;2;3;3;Start a swimming club.;Learn and practice swimming techniques.;Enhances water safety skills, physical fitness, and confidence in the water.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 02:00:00;;0
406;Coding Competition 2;9;3;2;1;3;3;Participate in a coding competition.;Solve coding challenges individually and in teams.;Enhances problem-solving abilities, coding skills, and teamwork.;3;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 03:00:00;;0
407;Art Therapy 2;9;3;2;3;3;3;Organize an art therapy session.;Express emotions and thoughts through art.;Promotes emotional expression, stress relief, and self-discovery.;4;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 04:00:00;;0
408;Nature Photography Club 2;9;3;2;3;3;3;Start a nature photography club.;Capture images of nature and wildlife.;Encourages appreciation for nature, photography skills, and creativity.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 05:00:00;;0
409;Mindfulness Meditation Club 2;9;3;2;3;3;3;Start a mindfulness meditation club.;Practice mindfulness and meditation techniques.;Promotes mental well-being, stress reduction, and self-awareness.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 06:00:00;;0
410;Adventure Club 2;9;3;2;2;3;3;Start an adventure club.;Organize outdoor adventures like hiking, camping, and rock climbing.;Promotes physical fitness, resilience, and teamwork in challenging environments.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 07:00:00;;0
411;DIY Crafts Club 2;9;3;2;2;3;3;Start a DIY crafts club.;Create various crafts and DIY projects.;Fosters creativity, fine motor skills, and problem-solving.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 08:00:00;;0
412;Robotics Club 4;9;1;3;2;3;3;Join a robotics club.;Build and program simple robots.;Enhances STEM skills, problem-solving, and teamwork.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 21:00:00;;0
413;Drama Club 4;9;1;2;3;3;3;Participate in a drama club.;Perform plays and skits.;Develops confidence, teamwork, and creative expression.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 22:00:00;;0
414;Photography Club 4;9;1;2;2;3;3;Join a photography club.;Learn basic photography skills and techniques.;Fosters creativity, observation skills, and artistic expression.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 08:00:00;;0
415;Chess Club 4;9;1;3;1;3;3;Join a chess club.;Learn and play chess games.;Enhances strategic thinking, patience, and problem-solving skills.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 09:00:00;;0
416;Environmental Club 4;9;1;2;2;3;3;Join an environmental club.;Participate in activities promoting environmental awareness.;Develops responsibility, teamwork, and environmental stewardship.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 10:00:00;;0
417;Art and Craft Club 2;6;1;2;2;3;3;Start an art and craft club.;Create various artworks using different techniques and materials.;Fosters creativity, imagination, and fine motor skills.;4;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 09:00:00;;0
418;Drama Club 2;6;1;2;2;2;3;Start a drama club.;Practice acting and stage performances.;Enhances communication skills, creativity, and self-expression.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 10:00:00;;0
419;Nature Club 2;6;1;2;2;3;3;Start a nature club.;Explore and learn about the natural world through outdoor activities.;Promotes environmental awareness, curiosity, and appreciation for nature.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 11:00:00;;0
420;Coding Club 2;6;1;2;1;3;3;Start a coding club.;Learn and practice coding skills through projects and challenges.;Enhances problem-solving abilities, logical thinking, and creativity.;3;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 12:00:00;;0
421;Cooking Club 2;6;1;2;2;2;3;Start a cooking club.;Learn and practice cooking skills through recipes and experiments.;Enhances culinary skills, teamwork, and creativity in the kitchen.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 13:00:00;;0
422;Debate Club 2;6;1;2;3;3;3;Start a debate club.;Discuss and debate various topics.;Develops critical thinking, public speaking, and research skills.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 14:00:00;;0
423;Science Fair 2;6;1;2;1;3;3;Organize a science fair.;Prepare and present science projects.;Encourages scientific inquiry, experimentation, and presentation skills.;3;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 15:00:00;;0
424;Creative Writing Club 2;6;1;2;3;3;3;Start a creative writing club.;Write and share creative stories and poems.;Fosters imagination, literacy, and self-expression through writing.;4;75;t;60;120;f;t;6;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 16:00:00;;0
425;Astronomy Club 2;6;3;2;1;3;3;Start an astronomy club.;Explore the universe through telescopes and stargazing.;Promotes scientific curiosity, astronomy knowledge, and appreciation for the cosmos.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 19:00:00;;0
426;Chess Club 2;6;3;2;1;3;3;Start a chess club.;Learn and play chess.;Enhances strategic thinking, problem-solving, and concentration.;4;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 20:00:00;;0
427;Music Club 2;6;3;2;2;3;3;Start a music club.;Learn and play musical instruments.;Develops musical skills, creativity, and teamwork.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 21:00:00;;0
428;Book Club 2;6;3;2;3;3;3;Start a book club.;Read and discuss books together.;Fosters literacy, critical thinking, and communication skills.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 22:00:00;;0
429;Dance Club 2;6;3;2;2;3;3;Start a dance club.;Learn and practice dance routines.;Promotes physical fitness, coordination, and creativity.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 23:00:00;;0
430;Soccer Club 2;6;3;2;2;3;3;Start a soccer club.;Practice soccer skills and play matches.;Enhances physical fitness, teamwork, and sportsmanship.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 23:00:00;;0
431;Yoga Club 2;6;3;2;3;3;3;Start a yoga club.;Practice yoga poses and breathing exercises.;Promotes physical and mental well-being, relaxation, and stress relief.;4;90;t;45;90;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 01:00:00;;0
432;Swimming Club 2;6;3;2;2;3;3;Start a swimming club.;Learn and practice swimming techniques.;Enhances water safety skills, physical fitness, and confidence in the water.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 02:00:00;;0
433;Coding Competition 2;6;3;2;1;3;3;Participate in a coding competition.;Solve coding challenges individually and in teams.;Enhances problem-solving abilities, coding skills, and teamwork.;3;90;t;45;90;f;t;11;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 03:00:00;;0
434;Art Therapy 2;6;3;2;3;3;3;Organize an art therapy session.;Express emotions and thoughts through art.;Promotes emotional expression, stress relief, and self-discovery.;4;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 04:00:00;;0
435;Nature Photography Club 2;6;3;2;3;3;3;Start a nature photography club.;Capture images of nature and wildlife.;Encourages appreciation for nature, photography skills, and creativity.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 05:00:00;;0
436;Mindfulness Meditation Club 2;6;3;2;3;3;3;Start a mindfulness meditation club.;Practice mindfulness and meditation techniques.;Promotes mental well-being, stress reduction, and self-awareness.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 06:00:00;;0
437;Adventure Club 2;6;3;2;2;3;3;Start an adventure club.;Organize outdoor adventures like hiking, camping, and rock climbing.;Promotes physical fitness, resilience, and teamwork in challenging environments.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 07:00:00;;0
438;DIY Crafts Club 2;6;3;2;2;3;3;Start a DIY crafts club.;Create various crafts and DIY projects.;Fosters creativity, fine motor skills, and problem-solving.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 08:00:00;;0
439;Music Appreciation 4;6;1;2;3;3;3;Explore music appreciation.;Listen to various genres of music and discuss.;Develops an understanding of music, creativity, and cultural awareness.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 16:00:00;;0
440;Gardening Club 4;6;1;2;2;3;3;Start a gardening club.;Learn about plants, soil, and gardening techniques.;Promotes environmental awareness, responsibility, and appreciation for nature.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 17:00:00;;0
441;Robotics Club 4;6;1;3;2;3;3;Join a robotics club.;Build and program simple robots.;Enhances STEM skills, problem-solving, and teamwork.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 21:00:00;;0
442;Drama Club 4;6;1;2;3;3;3;Participate in a drama club.;Perform plays and skits.;Develops confidence, teamwork, and creative expression.;4;75;t;60;120;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-10 22:00:00;;0
443;Photography Club 4;6;1;2;2;3;3;Join a photography club.;Learn basic photography skills and techniques.;Fosters creativity, observation skills, and artistic expression.;4;75;t;60;120;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 08:00:00;;0
444;Chess Club 4;6;1;3;1;3;3;Join a chess club.;Learn and play chess games.;Enhances strategic thinking, patience, and problem-solving skills.;4;90;t;45;90;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 09:00:00;;0
445;Environmental Club 4;6;1;2;2;3;3;Join an environmental club.;Participate in activities promoting environmental awareness.;Develops responsibility, teamwork, and environmental stewardship.;4;75;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 10:00:00;;0
446;Science Fair 7;11;1;3;2;3;4;Organize a science fair.;Present science projects and experiments.;Encourages scientific inquiry, research skills, and public speaking.;4;120;t;60;120;f;t;18;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 11:00:00;;0
447;Drama Production 7;11;1;3;3;1;4;Stage a drama production.;Perform a play or skit.;Builds confidence, teamwork, and creative expression.;4;150;t;90;150;f;t;12;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 12:00:00;;0
448;Coding Workshop 7;11;1;3;1;3;4;Participate in a coding workshop.;Learn basic programming skills.;Enhances computational thinking, problem-solving, and creativity.;4;120;t;60;120;f;t;16;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 13:00:00;;0
449;Debate Club 7;11;1;3;1;3;1;Join a debate club.;Engage in structured debates on various topics.;Improves critical thinking, public speaking, and research skills.;4;90;t;60;90;f;t;18;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 14:00:00;;0
450;Math Club 7;11;1;3;2;1;3;Join the school math club.;Solve math problems and participate in math competitions.;Enhances problem-solving and analytical skills.;4;85;t;50;100;f;f;;f;f;f;f;1;f;2;f;t;f;test_user;;2024-06-11 00:00:00;;0
451;Debate Team 7;11;2;1;1;2;3;Join the debate team.;Participate in debates on various topics.;Develops critical thinking and public speaking skills.;5;90;t;60;120;f;f;;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 00:30:00;;0
452;Coding Club 7;11;1;3;2;1;3;Join the coding club.;Learn to code and create software projects.;Develops computational thinking and coding skills.;4;100;t;60;150;f;f;;f;f;f;f;2;f;2;f;t;f;test_user;;2024-06-11 01:00:00;;0
453;Sports Club 7;11;1;2;1;1;2;Join the sports club.;Participate in various sports activities.;Promotes physical fitness and teamwork.;3;120;t;60;180;t;f;;f;f;f;f;2;f;1;f;t;f;test_user;;2024-06-11 01:30:00;;0
454;Music Club 7;11;2;1;2;3;3;Join the music club.;Learn and play musical instruments.;Encourages musical talent and teamwork.;4;90;t;60;120;f;f;;f;f;t;t;2;f;1;f;t;f;test_user;;2024-06-11 02:00:00;;0
455;Literature Club 7;11;2;2;1;3;2;Join the literature club.;Read and discuss literature.;Enhances reading comprehension and critical thinking.;4;80;t;60;90;f;f;;f;f;f;f;1;f;1;f;t;f;test_user;;2024-06-11 02:30:00;;0
456;Chess Club 7;11;1;2;2;3;1;Join the chess club.;Play chess and participate in tournaments.;Improves strategic thinking and concentration.;4;80;t;30;90;f;f;;f;f;f;f;1;f;1;f;t;f;test_user;;2024-06-11 03:00:00;;0
457;Photography Club 7;11;2;1;2;2;2;Join the photography club.;Learn photography skills and techniques.;Enhances creativity and technical skills.;4;85;t;60;120;f;f;;f;f;t;t;2;f;2;f;t;f;test_user;;2024-06-11 03:30:00;;0
458;Robotics Club 7;11;1;3;2;2;3;Join the robotics club.;Build and program robots.;Enhances STEM skills and teamwork.;4;100;t;60;150;f;f;;f;f;f;f;2;f;2;f;t;f;test_user;;2024-06-11 04:00:00;;0
459;Environmental Club 7;11;2;2;1;2;3;Join the environmental club.;Participate in activities to protect the environment.;Promotes environmental awareness and responsibility.;4;85;t;60;120;f;f;;f;f;f;f;1;f;1;f;t;f;test_user;;2024-06-11 04:30:00;;0
460;Drama Club 7;11;2;2;3;3;3;Join the drama club.;Perform plays and skits.;Develops confidence and creative expression.;4;90;t;60;120;f;f;;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-11 05:00:00;;0
461;Gardening Club 7;11;1;1;3;2;3;Join the gardening club.;Learn and practice gardening skills.;Promotes environmental awareness and responsibility.;3;70;t;60;120;f;f;;f;f;f;f;1;f;1;f;t;f;test_user;;2024-06-11 05:30:00;;0
462;Science Club 7;11;1;3;2;3;4;Join the science club.;Conduct experiments and learn about scientific principles.;Fosters scientific curiosity and critical thinking.;4;100;t;60;120;f;f;;f;f;f;f;2;f;2;f;t;f;test_user;;2024-06-11 08:00:00;;0
463;Math Olympiad Training 7;11;1;3;1;3;1;Prepare for the math olympiad.;Intensive training for math olympiad competitions.;Enhances problem-solving skills and mathematical knowledge.;5;120;t;90;150;f;f;;f;f;f;f;3;f;3;f;f;f;test_user;;2024-06-11 08:30:00;;0
464;Family Calendar;7;3;2;1;2;1;Your child will take charge of crafting a family calendar to coordinate activities for all family members, ensuring everyone enjoys quality time together.;Hi ______ you will be in charge of creating a family calendar. Organize the schedules of all family members in a common calendar so you can understand when you guys can spend quality time together. Be creative you can include holidays, birthdays or other events where you all can spend time together.;This activity will help your child develop interpersonal intelligence through collaboration and understanding everyones needs. This will also help develop;2;40;f;10;30;f;f;;f;f;t;t;1;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
465;Study Planner;7;1;1;2;2;2;Your child will create a weekly study plan or schedule to help them organize their learning goals and tasks effectively.;Hi _____, create a weekly study schedule where you plan what subjects you need to study, any homework assignments, and any other tasks you need to complete. This will help you stay on track and make sure you have enough time for everything. you need to complete. This will help you stay on track and make sure you have enough time for everything. Following Study plan on regular basis will help you to reflect back on strategy and make changes ;This task will help them develop goal setting, organizational, and time management skills.;1;20;f;10;20;f;f;;f;f;t;t;2;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
466;Study Planner;7;3;3;1;2;3;Your child will create a weekly study plan or schedule to help them organize their learning goals and tasks effectively.;Hi _____, create a weekly study schedule where you plan what subjects you need to study, any homework assignments, and any other tasks you need to complete. This will help you stay on track and make sure you have enough time for everything. you need to complete. This will help you stay on track and make sure you have enough time for everything. Following Study plan on regular basis will help you to reflect back on strategy and make changes ;This task will help them develop goal setting, organizational, and time management skills.;1;20;f;10;20;f;f;;f;f;t;t;1;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
482;Tune your Ears;7;2;3;3;3;1;Every evening, have your kid recite shubhamkaroti shloka and then touch the feet of the elderly in the house to take blessings;Do It;Understanding the concept of volume;3;40;f;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
467;Meal Tracker;7;3;3;1;3;4;Encourage your child to create a food chart and record their daily meals for the week.;Hi _______, please create a food chart and write down everything you eat for each meal every day. This way, you can keep track of what you are eating and learn more about your food choices. Its a great way to become more aware of your dietary habits (that is how much junk food vs healthy food you are consuming) and make healthier decisions.;This activity promotes awareness of dietary habits and encourages healthy eating practices. By documenting their meals, your child will gain insight into their food choices ;3;25;f;10;25;f;f;;f;f;t;t;3;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
468;Emotions Charades;7;2;1;2;1;3;Your family will engage in a game to explore how tone influences communication and emotions. Through this activity, you will learn how the way you speak affects how others understand you and perceive your emotions.;This activity helps you see if your child can express emotions well and understand how others feel.;Hi _____, play a game with your family on how the tone odour voices affects, how others understand our emotions. This activity is all about understanding how someone feels just by the way they say a sentence.;4;40;f;15;30;f;f;;f;f;t;t;1;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
469;Financial Literacy;7;3;3;3;3;1;Your child will maintain a spending journal for a week. They will note down every purchase they make, along with how much they spend.;Hi _______, maintain an EXPENSE TRACKER ( spending journal ) for one week, writing down every purchase you make along with the amount spent. Categorize items in WANTs Vs NEEDS, and reflect back.;This activity promotes financial awareness and responsibility.;4;40;f;15;30;f;f;;f;f;t;t;1;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
470;Financial Literacy;7;3;2;2;2;2;Your child will maintain a spending journal for a week. They will note down every purchase they make, along with how much they spend.;Hi _______, maintain an EXPENSE TRACKER ( spending journal ) for one week, writing down every purchase you make along with the amount spent. Categorize items in WANTs Vs NEEDS, and reflect back.;This activity promotes financial awareness and responsibility.;3;40;f;15;30;f;f;;f;f;t;t;3;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
471;Financial Literacy;7;3;3;2;3;2;Encourage your child to read a book this week and share their thoughts in a review. What did they enjoy? What could have been better?;Hi _______, maintain an EXPENSE TRACKER ( spending journal ) for one week, writing down every purchase you make along with the amount spent. Categorize items in WANTs Vs NEEDS, and reflect back.;This activity promotes financial awareness and responsibility.;3;40;f;15;30;f;f;;f;f;t;t;2;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
472;Hilarious Headlines;7;2;1;2;1;1;Your child will take charge of crafting a family calendar to coordinate activities for all family members, ensuring everyone enjoys quality time together.;Hi ______ you will be in charge of creating a family calendar. Organize the schedules of all family members in a common calendar so you can understand when you guys can spend quality time together. Be creative you can include holidays, birthdays or other events where you all can spend time together.;This activity will help your child develop interpersonal intelligence through collaboration and understanding everyones needs. This will also help develop;1;40;f;10;30;f;f;;f;f;t;t;1;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
473;Preparing tea/coffee;7;2;2;2;2;2;Your child will take charge of crafting a family calendar to coordinate activities for all family members, ensuring everyone enjoys quality time together.;Hi ______ you will be in charge of creating a family calendar. Organize the schedules of all family members in a common calendar so you can understand when you guys can spend quality time together. Be creative you can include holidays, birthdays or other events where you all can spend time together.;This activity will help your child develop interpersonal intelligence through collaboration and understanding everyones needs. This will also help develop;4;500;f;40;50;f;f;;f;f;t;t;2;f;;f;t;f;Shaurya;;2024-06-03 12:00:00;;0
474;Newspaper Puzzle;7;3;2;3;1;4;Create a daily puzzle for your child by cutting a newspaper photo into 9-12 pieces for them to solve and enjoy.;xyz;Child gets habituated to go through newspaper daily Turning pages of paper improves fine motor skills;2;40;f;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
475;Big and Small;7;3;3;2;2;2;Give your child containers of different sizes, and ask them to fill cotton balls in them. (Ask your child which container has more and less cotton? Explain the concept of big and small containers.);abc;Understanding the concept of volume;2;40;f;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
476;Big and Small;7;2;3;1;1;1;Give your child containers of different sizes, and ask them to fill cotton balls in them. (Ask your child which container has more and less cotton? Explain the concept of big and small containers.);abc;Understanding the concept of volume;2;40;f;20;30;f;f;;f;f;t;t;3;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
477;Big and Small;7;2;3;1;1;1;Talk about the various elements of a neighbourhood, such as houses, workplaces, gardens, stores, banks, and hospitals.(Ask child what they have observed in their own neighbourhood.) Ask your child to circle any photographs in the newspaper that include objects they observe in the neighbourhood.;Do It;Understanding the concept of volume;1;30;t;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
478;Guess the sound;7;2;3;1;1;1;Let kids make guesses while you play common noises like sirens and mixers, as well as animal sounds.;Do It;Understanding the concept of volume;1;30;t;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
479;Veggie Printing;7;2;2;2;2;3;xyz;Do It;Understanding the concept of volume;2;30;t;20;30;f;f;;f;f;t;t;3;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
480;Prepare the dining table;8;1;1;1;1;1;xyz;Do It;Understanding the concept of volume;1;30;t;20;30;f;f;;f;f;t;t;1;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
481;Shlok Time;7;2;2;2;2;3;Involve your child to help you set the dining table. Teach them about where everything is kept in the kitchen. (Give child non breakable crockery to begin with. you can give glass plates once they master this). You can ask child to add any decorative pieces to the table like artificial plants, flowers, napkins etc. encourage child to make a special arrangement when you have guests.;Do It;Understanding the concept of volume;1;30;t;20;30;f;f;;f;f;t;t;1;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
483;Tune your Ears;7;2;1;1;1;1;Every evening, have your kid recite shubhamkaroti shloka and then touch the feet of the elderly in the house to take blessings;Do It;Understanding the concept of volume;1;40;f;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
484;Sorting game;7;3;3;2;2;3;xyz;Do It now;Understanding the concept of volume;1;40;f;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
485;Spot the Difference;7;2;1;2;1;4;xyz;Do It now;Understanding the concept;2;40;f;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
486;Match the colour;7;3;1;1;1;1;xyz;Do It now;Understanding the concept;2;40;f;20;30;f;f;;f;f;t;t;2;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
487;Match the Alphabet;7;2;3;2;2;2;xyz;Do It now;Understanding the concept;3;40;f;20;30;f;f;;f;f;t;t;3;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
488;Match the Alphabet;7;3;1;1;1;1;xyz;Do It now;Understanding the concept;3;40;f;20;30;f;f;;f;f;t;t;3;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
489;Storytelling;7;3;3;3;3;3;story telling (xyz);Do It now;Understanding the story;1;40;f;20;30;f;f;;f;f;t;t;1;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
490;Walk the Lines;7;1;1;3;1;4;(xyz);abc;Understanding the story;1;40;f;20;30;f;f;;f;f;t;t;1;f;;f;t;f;pratik;;2024-06-03 12:00:00;;0
491;Art and Craft Club 2;7;1;2;2;3;3;Start an art and craft club.;Create various artworks using different techniques and materials.;Fosters creativity, imagination, and fine motor skills.;4;90;t;45;90;f;t;8;f;f;t;t;3;f;3;f;t;f;test_user;;2024-06-09 09:00:00;;0
